"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GA1","GA2","GA3","GE1","GF1","MA1","MW1","REM","EQD"
"76361599999","2025-01-04T01:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","270,1,N,0041,1","22000,1,9,N","016093,1,9,9","+0200,1","+0150,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10149,1,99999,9",,"MET048METAR MMLM 040140Z 27008KT 10SM SKC 20/15 A2997=",
"76361599999","2025-01-04T02:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","260,1,N,0026,1","22000,1,9,N","016093,1,9,9","+0180,1","+0150,1","10156,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10156,1,99999,9",,"MET059METAR MMLM 040240Z 26005KT 10SM SKC 18/15 A2999 RMK SLP156=",
"76361599999","2025-01-04T03:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","240,1,N,0015,1","22000,1,9,N","011265,1,9,9","+0160,1","+0150,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10156,1,99999,9",,"MET055METAR MMLM 040340Z 24003KT 7SM SKC 16/15 A2999 RMK HZY=",
"76361599999","2025-01-04T14:05:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","000402,1,9,9","+0120,1","+0120,1","99999,9","04,1,+06706,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,06706,1,99,9,99,9","10163,1,99999,9","44,1","MET073METAR MMLM 041405Z RTD 00000KT 1/4SM FG SCT220 12/12 A3001 RMK 8/001 RTS=",
"76361599999","2025-01-04T14:31:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-16","99999","V020","080,1,N,0031,1","99999,9,9,N","003219,1,9,9","+0130,1","+0120,1","99999,9","04,1,+07620,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,07620,1,99,9,99,9","10163,1,99999,9","10,1","MET074SPECI MMLM 041431Z 08006KT 2SM BR SCT250 13/12 A3001 RMK 8/001 VSBY LWR E=",
"76361599999","2025-01-04T14:48:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","110,1,N,0026,1","07620,1,C,N","004023,1,9,9","+0140,1","+0130,1","10163,1","07,1,+07620,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,07620,1,99,9,99,9","10163,1,99999,9","10,1","MET088METAR MMLM 041448Z 11005KT 2 1/2SM BR BKN250 14/13 A3001 RMK SLP163 8/008 VSBY LWR E SE=",
"76361599999","2025-01-04T15:10:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-16","99999","V020","110,1,N,0021,1","99999,9,9,N","000805,1,9,9","+0140,1","+0130,1","99999,9","04,1,+07620,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,07620,1,99,9,99,9","10166,1,99999,9","11,1","MET085SPECI MMLM 041510Z 11004KT 1/2SM BCFG SCT250 14/13 A3002 RMK 8/001 VSBY LWR 2ND QUAD=",
"76361599999","2025-01-04T15:44:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","00091,1,W,N","000201,1,9,9","+0160,1","+0150,1","99999,9","09,1,+00091,1,99,9",,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,00091,1,99,9,99,9","10169,1,99999,9","44,1","MET073METAR MMLM 041544Z 00000KT 1/8SM FG VV003 16/15 A3003 RMK 8//// VRB COND=",
"76361599999","2025-01-04T16:04:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-16","99999","V020","090,1,N,0021,1","07620,1,C,N","008047,1,9,9","+0160,1","+0160,1","99999,9","07,1,+07620,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,07620,1,99,9,99,9","10169,1,99999,9","40,1","MET076SPECI MMLM 041604Z 09004KT 5SM VCFG BKN250 16/16 A3003 RMK 8/008 VSBY LWR W=",
"76361599999","2025-01-04T16:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","080,1,N,0021,1","06706,1,C,N","011265,1,9,9","+0190,1","+0160,1","99999,9","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10173,1,99999,9","40,1","MET065METAR MMLM 041643Z 08004KT 7SM VCFG BKN220 19/16 A3004 RMK 8/008=",
"76361599999","2025-01-04T17:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","06706,1,C,N","012875,1,9,9","+0220,1","+0140,1","10177,1","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10176,1,99999,9",,"MET071METAR MMLM 041742Z 00000KT 8SM BKN220 22/14 A3005 RMK SLP177 8/008 HZY=",
"76361599999","2025-01-04T18:45:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","180,1,N,0021,1","06706,1,C,N","012875,1,9,9","+0230,1","+0140,1","99999,9","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10169,1,99999,9",,"MET064METAR MMLM 041845Z 18004KT 8SM BKN220 23/14 A3003 RMK 8/008 HZY=",
"76361599999","2025-01-04T19:44:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","240,1,N,0041,1","06706,1,C,N","012875,1,9,9","+0250,1","+0130,1","99999,9","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10159,1,99999,9",,"MET064METAR MMLM 041944Z 24008KT 8SM BKN220 25/13 A3000 RMK 8/008 HZY=",
"76361599999","2025-01-04T20:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","220,1,N,0046,1","06706,1,C,N","012875,1,9,9","+0240,1","+0130,1","10153,1","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10152,1,99999,9",,"MET071METAR MMLM 042040Z 22009KT 8SM BKN220 24/13 A2998 RMK SLP153 8/008 HZY=",
"76361599999","2025-01-04T21:45:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","230,1,N,0046,1","06706,1,C,N","016093,1,9,9","+0220,1","+0140,1","99999,9","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10149,1,99999,9",,"MET061METAR MMLM 042145Z 23009KT 10SM BKN220 22/14 A2997 RMK 8/008=",
"76361599999","2025-01-04T22:46:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","230,1,N,0031,1","06706,1,C,N","016093,1,9,9","+0240,1","+0110,1","99999,9","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10146,1,99999,9",,"MET061METAR MMLM 042246Z 23006KT 10SM BKN220 24/11 A2996 RMK 8/008=",
"76361599999","2025-01-04T23:45:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","240,1,N,0036,1","06706,1,C,N","016093,1,9,9","+0230,1","+0120,1","10143,1","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10142,1,99999,9",,"MET068METAR MMLM 042345Z 24007KT 10SM BKN220 23/12 A2995 RMK SLP143 8/008=",
"76361599999","2025-01-05T00:47:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","240,1,N,0031,1","99999,9,9,N","016093,1,9,9","+0200,1","+0140,1","99999,9","04,1,+06706,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,06706,1,99,9,99,9","10142,1,99999,9",,"MET061METAR MMLM 050047Z 24006KT 10SM SCT220 20/14 A2995 RMK 8/001=",
"76361599999","2025-01-05T01:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","210,1,N,0021,1","99999,9,9,N","016093,1,9,9","+0170,1","+0140,1","99999,9","02,1,+06706,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,06706,1,99,9,99,9","10146,1,99999,9",,"MET061METAR MMLM 050142Z 21004KT 10SM FEW220 17/14 A2996 RMK 8/001=",
"76361599999","2025-01-05T02:44:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","250,1,N,0021,1","22000,1,9,N","012875,1,9,9","+0160,1","+0140,1","10153,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10152,1,99999,9",,"MET067METAR COR MMLM 050244Z 25004KT 8SM SKC 16/14 A2998 RMK SLP1533 HZY=",
"76361599999","2025-01-05T03:30:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-16","99999","V020","280,1,N,0015,1","22000,1,9,N","004828,1,9,9","+0160,1","+0140,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10156,1,99999,9","10,1","MET064SPECI MMLM 050330Z 28003KT 3SM BR SKC 16/14 A2999 RMK VRB CONDS=",
"76361599999","2025-01-05T03:45:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0015,1","00061,1,W,N","000201,1,9,9","+0150,1","+0130,1","99999,9","09,1,+00061,1,99,9",,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,00061,1,99,9,99,9","10159,1,99999,9","44,1","MET064METAR MMLM 050345Z 30003KT 1/8SM FG VV002 15/13 A3000 RMK 8////=",
"76361599999","2025-01-05T14:09:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","260,1,N,0021,1","00091,1,W,N","000101,5,9,9","+0070,5","+0060,5","99999,9","09,1,+00091,1,99,9",,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,00091,1,99,9,99,9","10173,1,99999,9","44,1","MET073METAR MMLM 051409Z RTD 26004KT 1/16SM FG VV003 07/06 A3004 RMK 8//// RTS=","D01      0ADE729"
"76361599999","2025-01-05T14:47:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","000604,1,9,9","+0080,1","+0080,1","10171,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10179,1,99999,9","44,1","MET064METAR MMLM 051447Z 00000KT 3/8SM FG SKC 08/08 A3006 RMK SLP1710=",
"76361599999","2025-01-05T15:30:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-16","99999","V020","999,9,C,0000,1","22000,1,9,N","004828,1,9,9","+0120,1","+0110,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10183,1,99999,9","10,1","MET065SPECI MMLM 051530Z 00000KT 3SM BR SKC 12/11 A3007 RMK VSBY LWR E=",
"76361599999","2025-01-05T15:48:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009656,1,9,9","+0130,1","+0120,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10183,1,99999,9","40,1","MET052METAR MMLM 051548Z 00000KT 6SM VCFG SKC 13/12 A3007=",
"76361599999","2025-01-05T16:45:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","330,1,N,0021,1","22000,1,9,N","012875,1,9,9","+0180,1","+0110,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10186,1,99999,9",,"MET055METAR MMLM 051645Z 33004KT 8SM SKC 18/11 A3008 RMK HZY=",
"76361599999","2025-01-05T17:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0057,1","22000,1,9,N","012875,1,9,9","+0220,1","+0080,1","10187,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10186,1,99999,9",,"MET062METAR MMLM 051740Z 30011KT 8SM SKC 22/08 A3008 RMK SLP187 HZY=",
"76361599999","2025-01-05T18:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","330,1,N,0041,1","22000,1,9,N","012875,1,9,9","+0240,1","+0070,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10179,1,99999,9",,"MET055METAR MMLM 051840Z 33008KT 8SM SKC 24/07 A3006 RMK HZY=",
"76361599999","2025-01-05T19:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0036,1","22000,1,9,N","016093,1,9,9","+0250,1","+0070,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10166,1,99999,9",,"MET048METAR MMLM 051940Z 29007KT 10SM SKC 25/07 A3002=",
"76361599999","2025-01-05T20:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","330,1,N,0057,1","22000,1,9,N","016093,1,9,9","+0260,2","+0070,1","10156,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10156,1,99999,9",,"MET059METAR MMLM 052040Z 33011KT 10SM SKC 26/07 A2999 RMK SLP156=",
"76361599999","2025-01-05T21:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","310,1,N,0057,1","22000,1,9,N","016093,1,9,9","+0260,1","+0070,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10152,1,99999,9",,"MET048METAR MMLM 052142Z 31011KT 10SM SKC 26/07 A2998=",
"76361599999","2025-01-05T22:44:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0067,1","22000,1,9,N","016093,1,9,9","+0250,1","+0100,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10152,1,99999,9",,"MET048METAR MMLM 052244Z 29013KT 10SM SKC 25/10 A2998=",
"76361599999","2025-01-05T23:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","280,1,N,0067,1","22000,1,9,N","016093,1,9,9","+0230,1","+0130,1","10153,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10152,1,99999,9",,"MET059METAR MMLM 052340Z 28013KT 10SM SKC 23/13 A2998 RMK SLP153=",
"76361599999","2025-01-06T00:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","280,1,N,0067,1","22000,1,9,N","016093,1,9,9","+0200,1","+0140,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10156,1,99999,9",,"MET048METAR MMLM 060040Z 28013KT 10SM SKC 20/14 A2999=",
"76361599999","2025-01-06T01:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0046,1","22000,1,9,N","016093,1,9,9","+0180,1","+0140,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10163,1,99999,9",,"MET048METAR MMLM 060140Z 29009KT 10SM SKC 18/14 A3001=",
"76361599999","2025-01-06T02:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0041,1","22000,1,9,N","012875,1,9,9","+0170,1","+0140,1","10161,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10169,1,99999,9",,"MET063METAR MMLM 060242Z 30008KT 8SM SKC 17/14 A3003 RMK SLP1610 HZY=",
"76361599999","2025-01-06T03:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0031,1","22000,1,9,N","012875,1,9,9","+0150,1","+0130,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10173,1,99999,9",,"MET055METAR MMLM 060340Z 29006KT 8SM SKC 15/13 A3004 RMK HZY=",
"76361599999","2025-01-06T14:01:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","00122,1,W,N","000101,5,9,9","+0100,5","+0090,5","99999,9","09,1,+00122,1,99,9",,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,00122,1,99,9,99,9","10169,1,99999,9","44,1","MET073METAR MMLM 061401Z RTD 00000KT 1/16SM FG VV004 10/09 A3003 RMK 8//// RTS=","D01      0ADE729"
"76361599999","2025-01-06T14:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","000604,1,9,9","+0110,1","+0100,1","10173,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10173,1,99999,9","44,1","MET063METAR MMLM 061443Z 00000KT 3/8SM FG SKC 11/10 A3004 RMK SLP173=",
"76361599999","2025-01-06T14:56:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-16","99999","V020","999,9,C,0000,1","22000,1,9,N","002414,1,9,9","+0110,1","+0100,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10176,1,99999,9","10,1","MET075SPECI MMLM 061456Z 00000KT 1 1/2SM BR SKC 11/10 A3005 RMK VSBY LWR E AND W=",
"76361599999","2025-01-06T15:08:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-16","99999","V020","999,9,C,0000,1","22000,1,9,N","006437,1,9,9","+0130,1","+0120,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10176,1,99999,9","11,1","MET067SPECI MMLM 061508Z 00000KT 4SM BCFG SKC 13/12 A3005 RMK VSBY LWR E=",
"76361599999","2025-01-06T15:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","011265,1,9,9","+0160,1","+0130,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10179,1,99999,9","40,1","MET052METAR MMLM 061541Z 00000KT 7SM VCFG SKC 16/13 A3006=",
"76361599999","2025-01-06T16:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0031,1","22000,1,9,N","012875,1,9,9","+0190,1","+0150,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10183,1,99999,9",,"MET055METAR MMLM 061641Z 29006KT 8SM SKC 19/15 A3007 RMK HZY=",
"76361599999","2025-01-06T17:46:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","310,1,N,0057,1","22000,1,9,N","012875,1,9,9","+0220,1","+0130,1","10171,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10179,1,99999,9",,"MET063METAR MMLM 061746Z 31011KT 8SM SKC 22/13 A3006 RMK SLP1710 HZY=",
"76361599999","2025-01-06T18:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","310,1,N,0026,1","22000,1,9,N","012875,1,9,9","+0240,1","+0100,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10173,1,99999,9",,"MET055METAR MMLM 061842Z 31005KT 8SM SKC 24/10 A3004 RMK HZY=",
"76361599999","2025-01-06T19:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","310,1,N,0057,1","22000,1,9,N","012875,1,9,9","+0240,1","+0100,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10159,1,99999,9",,"MET055METAR MMLM 061941Z 31011KT 8SM SKC 24/10 A3000 RMK HZY=",
"76361599999","2025-01-06T20:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","310,1,N,0057,1","22000,1,9,N","012875,1,9,9","+0250,1","+0070,1","10153,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10152,1,99999,9",,"MET062METAR MMLM 062042Z 31011KT 8SM SKC 25/07 A2998 RMK SLP153 HZY=",
"76361599999","2025-01-06T21:44:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0072,1","22000,1,9,N","016093,1,9,9","+0250,1","+0070,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10146,1,99999,9",,"MET058METAR MMLM 062144Z 30014KT 10SM SKC 25/07 A2996 RMK FU NW=",
"76361599999","2025-01-06T22:50:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","310,1,N,0072,1","22000,1,9,N","016093,1,9,9","+0240,1","+0100,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10142,1,99999,9",,"MET048METAR MMLM 062250Z 31014KT 10SM SKC 24/10 A2995=",
"76361599999","2025-01-06T23:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0067,1","22000,1,9,N","016093,1,9,9","+0230,1","+0110,1","10143,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10142,1,99999,9",,"MET059METAR MMLM 062343Z 30013KT 10SM SKC 23/11 A2995 RMK SLP143=",
"76361599999","2025-01-07T00:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0046,1","22000,1,9,N","016093,1,9,9","+0200,1","+0120,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10146,1,99999,9",,"MET048METAR MMLM 070040Z 30009KT 10SM SKC 20/12 A2996=",
"76361599999","2025-01-07T01:50:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0036,1","22000,1,9,N","016093,1,9,9","+0170,1","+0120,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10152,1,99999,9",,"MET048METAR MMLM 070150Z 29007KT 10SM SKC 17/12 A2998=",
"76361599999","2025-01-07T02:50:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","260,1,N,0021,1","22000,1,9,N","016093,1,9,9","+0150,1","+0110,1","10151,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10159,1,99999,9",,"MET060METAR MMLM 070250Z 26004KT 10SM SKC 15/11 A3000 RMK SLP1510=",
"76361599999","2025-01-07T03:48:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","280,1,N,0031,1","22000,1,9,N","012875,1,9,9","+0140,1","+0110,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10159,1,99999,9",,"MET055METAR MMLM 070348Z 28006KT 8SM SKC 14/11 A3000 RMK HZY=",
"76361599999","2025-01-07T13:56:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","070,1,N,0026,1","22000,1,9,N","000402,1,9,9","+0070,1","+0070,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10152,1,99999,9","44,1","MET060METAR MMLM 071356Z 07005KT 1/4SM FG SKC 07/07 A2998 RMK RTS=",
"76361599999","2025-01-07T14:46:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","070,1,N,0021,1","22000,1,9,N","006437,1,9,9","+0090,1","+0080,1","10156,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10156,1,99999,9","11,1","MET074METAR MMLM 071446Z 07004KT 4SM BCFG SKC 09/08 A2999 RMK SLP156 VSBY LWR E=",
"76361599999","2025-01-07T15:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","080,1,N,0031,1","22000,1,9,N","011265,1,9,9","+0120,1","+0110,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10159,1,99999,9","40,1","MET067METAR MMLM 071540Z 08006KT 7SM VCFG SKC 12/11 A3000 RMK VSBY LWR E=",
"76361599999","2025-01-07T16:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","060,1,N,0026,1","22000,1,9,N","012875,1,9,9","+0160,1","+0110,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10163,1,99999,9",,"MET055METAR MMLM 071641Z 06005KT 8SM SKC 16/11 A3001 RMK HZY=",
"76361599999","2025-01-07T17:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","012875,1,9,9","+0200,1","+0110,1","10163,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10163,1,99999,9",,"MET062METAR MMLM 071743Z 00000KT 8SM SKC 20/11 A3001 RMK SLP163 HZY=",
"76361599999","2025-01-07T18:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","160,1,N,0021,1","22000,1,9,N","016093,1,9,9","+0230,1","+0090,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10156,1,99999,9",,"MET048METAR MMLM 071842Z 16004KT 10SM SKC 23/09 A2999=",
"76361599999","2025-01-07T19:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","190,1,N,0046,1","22000,1,9,N","016093,1,9,9","+0250,1","+0080,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10146,1,99999,9",,"MET048METAR MMLM 071940Z 19009KT 10SM SKC 25/08 A2996=",
"76361599999","2025-01-07T21:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","180,1,N,0031,1","22000,1,9,N","016093,1,9,9","+0260,1","+0040,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10125,1,99999,9",,"MET048METAR MMLM 072141Z 18006KT 10SM SKC 26/04 A2990=",
